bidx,month,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years
314,6,63.356277,32.268475,20.290197,34.33702,69.27486,21
314,7,39.08295,26.599716,12.146141,13.223187,29.978466,21
314,8,4.940519,5.386527,0.0,0.2744769,2.8162243,21
314,9,2.493747,3.4566245,0.0,0.0,0.671907,21
314,10,6.8076005,5.733786,1.0798304,2.0203462,5.686163,21
314,11,11.972585,6.7075744,5.0520554,6.6174674,9.10483,21
314,12,41.290375,28.788609,9.7945175,21.495369,33.58752,21
315,1,186.74994,87.37939,96.90729,117.70064,182.34535,21
315,2,214.86478,78.89707,100.58486,157.69852,227.74432,21
315,3,299.49475,74.68064,196.72678,211.831,299.4213,21
315,4,273.99036,95.22162,171.7792,185.85297,259.53687,21
315,5,140.84644,91.646164,67.2169,85.83712,106.450226,21
315,6,39.825825,25.666569,13.650348,21.61287,34.051945,21
315,7,18.557398,13.638295,8.819632,10.498944,14.337524,21
315,8,5.288367,4.093898,1.6435355,1.8077366,4.241585,21
315,9,6.8393745,3.9766695,3.1483626,3.418103,4.6522026,21
315,10,11.3995285,7.0681634,5.2503467,5.983108,10.414506,21
315,11,22.889858,12.300057,10.127326,10.8387575,19.733822,21
315,12,63.64101,31.534527,27.601389,34.787735,61.431538,21
316,1,318.32715,73.62941,222.84647,243.30353,337.43036,21
316,2,420.03363,116.44786,320.3857,321.2091,433.65594,21
316,3,445.5862,99.51418,315.54837,357.81558,444.58615,21
316,4,368.0406,83.38459,282.13828,304.3091,365.7591,21
316,5,281.84943,101.42785,173.76659,199.10344,291.5595,21
316,6,102.76917,44.7297,42.668934,60.23866,101.42117,21
316,7,68.35671,29.778936,42.97305,46.493958,56.8618,21
316,8,40.748375,21.636946,15.221992,19.106892,40.992123,21
316,9,39.921368,18.080868,18.751925,24.404686,39.315575,21
316,10,44.52914,21.291082,20.302402,24.944984,44.674847,21
316,11,92.0949,55.755295,42.079628,47.178295,72.48725,21
316,12,194.15573,71.16388,121.906784,133.14621,182.40402,21
317,1,316.09564,75.644264,220.54617,230.54068,334.0258,21
317,2,371.2589,96.92096,266.72208,278.7246,357.35568,21
317,3,438.74405,89.11738,336.1548,360.86655,449.72415,21
317,4,374.51068,90.19949,265.92914,306.00122,366.84576,21
317,5,266.68524,105.54655,160.99568,186.25613,262.26953,21
317,6,91.19845,38.908413,46.49429,51.262856,88.58706,21
317,7,55.130573,23.167215,35.704784,40.197926,48.344997,21
317,8,34.305294,18.433203,16.265808,19.47298,31.888947,21
317,9,34.28415,15.737599,13.780914,22.344751,33.291584,21
317,10,44.04689,20.281973,20.474043,25.879965,41.836315,21
317,11,96.08336,52.250957,40.800083,50.021954,90.23005,21
317,12,185.51646,60.57268,120.920204,136.04048,182.84448,21
318,1,190.59602,59.36586,137.21893,141.16386,184.94174,21
318,2,231.40227,72.20658,131.6612,179.0361,220.62663,21
318,3,307.19946,67.1242,225.94122,242.65385,307.6274,21
318,4,305.7566,92.38248,194.86322,217.75479,322.6308,21
318,5,175.72147,90.37345,92.33901,106.55102,150.20865,21
318,6,68.39483,32.869244,21.972738,48.998573,61.989952,21
318,7,38.717087,29.566717,14.028496,18.255056,31.852705,21
318,8,10.2439375,8.029074,3.286036,5.0256176,7.4755077,21
318,9,8.014517,5.213509,2.7977133,3.5768511,6.885325,21
318,10,11.800791,7.788239,3.486105,6.233526,11.399241,21
318,11,21.888145,14.198945,7.420171,9.407517,19.01641,21
318,12,71.30685,36.962097,30.422054,43.950806,67.60749,21
319,1,182.44832,76.74598,96.48741,121.19041,176.99713,21
319,2,215.78537,62.99628,133.57193,164.93303,215.0404,21
319,3,301.46933,71.161606,228.19896,236.22011,296.9308,21
319,4,298.42834,97.51687,191.09895,198.63686,302.95093,21
319,5,186.74335,100.09761,84.262505,133.63443,148.68608,21
319,6,69.338486,34.809307,20.647352,45.319824,66.43304,21
319,7,39.217865,29.001274,11.743545,14.830682,35.301685,21
319,8,7.6704507,7.611087,0.0,0.57714623,7.017076,21
319,9,4.6256266,5.261654,0.0,0.0,3.8036327,21
319,10,10.713416,10.536939,1.3446046,5.449889,8.899917,21
319,11,19.838125,12.526101,8.3046875,8.8365135,15.5419035,21
319,12,50.709106,31.27047,22.395487,28.091002,47.95517,21
320,1,245.26736,76.314224,144.04855,186.4449,255.13554,21
320,2,251.18378,71.432274,167.81052,193.79453,244.08508,21
320,3,331.01276,72.99579,269.50546,276.61093,325.27777,21
320,4,308.52045,94.81202,195.95207,225.49402,314.67285,21
320,5,170.66399,104.42993,80.87918,94.04413,143.1548,21
320,6,49.911564,31.697504,26.362293,29.350918,37.676342,21
320,7,33.1018,19.661562,17.58575,20.193754,23.999126,21
320,8,15.077135,5.9723873,8.839477,9.305403,14.150906,21
320,9,18.198439,12.669552,8.638237,9.34175,14.145778,21
320,10,24.055624,15.389941,12.345398,13.332418,20.245451,21
320,11,64.67265,38.245094,25.084877,35.43996,54.709614,21
320,12,119.57886,50.221436,69.092705,75.00336,106.048676,21
321,1,246.47035,73.14959,171.93509,189.04308,241.77477,21
321,2,308.3023,91.96141,189.17424,212.00876,303.30737,21
321,3,375.85397,82.9635,273.1652,314.691,368.40567,21
321,4,375.72278,87.24751,264.48172,305.87802,365.2771,21
321,5,248.98337,86.98232,132.00322,171.34024,242.69434,21
321,6,109.04736,54.397266,34.113815,65.79718,114.53379,21
321,7,66.35622,34.477882,34.881443,39.579636,62.42488,21
321,8,36.229572,16.387054,18.178257,22.373493,34.291615,21
321,9,19.064585,9.885384,6.011539,9.792968,19.23865,21
321,10,26.412271,13.233711,12.387537,13.719916,23.9526,21
321,11,39.60441,23.816547,11.833233,14.127662,38.346455,21
321,12,109.24909,45.82801,67.83907,71.437355,102.341705,21
322,1,199.83376,61.781017,121.57658,151.58862,202.74669,21
322,2,245.41283,82.18499,151.4797,175.74707,258.92862,21
322,3,335.91818,84.33941,263.21884,276.88397,322.74207,21
322,4,300.13892,89.87391,194.14919,217.22638,298.84805,21
322,5,175.28079,108.5773,75.19784,103.06453,162.84131,21
322,6,44.362747,28.406675,19.147696,22.900684,31.69208,21
322,7,32.718037,19.805485,17.944353,18.577112,25.0316,21
322,8,11.541161,3.5567808,7.1756454,8.349942,12.004037,21
322,9,16.430412,11.728721,6.7871966,8.684757,13.259404,21
322,10,18.544195,11.8188095,6.09841,8.346287,17.232319,21
322,11,50.002476,28.083239,19.646807,25.676083,46.93874,21
322,12,104.652435,45.34381,58.54064,64.863686,98.8136,21
323,1,243.12807,80.42535,152.5788,183.13373,244.28625,21
323,2,298.35962,89.05105,183.69632,214.21819,280.82413,21
323,3,371.1661,94.01241,244.89607,313.2131,365.59213,21
323,4,365.0011,90.30538,273.25934,287.76028,379.8467,21
323,5,211.64139,85.480095,118.22679,148.77745,206.96855,21
323,6,79.12515,45.293762,29.713387,40.475285,69.855835,21
323,7,48.802425,24.10205,24.354763,33.480526,42.562363,21
323,8,25.18431,12.49921,13.283507,13.4565325,26.388868,21
323,9,21.47557,11.893709,7.832077,11.273077,18.64564,21
323,10,31.426031,13.611082,17.035633,19.787626,29.920456,21
323,11,47.08703,26.562756,14.614149,19.711082,46.9541,21
323,12,113.34846,43.734802,74.75968,79.45952,113.19075,21
324,1,291.13272,72.70691,202.10854,241.8149,293.37424,21
324,2,282.21573,74.416466,198.03827,208.6854,299.88187,21
324,3,334.8682,69.1211,246.66588,277.90326,331.44882,21
324,4,314.17288,53.574436,228.2996,274.0254,317.78113,21
324,5,241.61058,51.699596,179.33437,197.08879,243.41685,21
324,6,137.61177,42.6942,88.69075,117.5889,126.57999,21
324,7,86.96848,29.87955,59.643646,65.73776,86.376335,21
324,8,74.32526,28.804733,41.620235,47.341503,69.73898,21
324,9,90.81626,35.518517,56.548084,66.5101,94.743195,21
324,10,106.53039,29.601059,75.80763,80.14822,108.78829,21
324,11,167.78162,60.48931,91.37864,128.65703,167.20265,21
324,12,220.59756,59.30863,167.36746,177.91096,203.9591,21
325,1,282.91852,81.11989,185.53958,215.71675,281.25732,21
325,2,283.59448,67.350204,206.34706,221.35147,264.05383,21
325,3,345.97714,47.139507,306.06836,324.68274,347.69913,21
325,4,282.1067,38.400448,241.731,249.69322,275.71353,21
325,5,227.26337,69.17911,148.27837,183.18636,223.15155,21
325,6,135.06424,37.78693,91.65525,108.885414,136.57788,21
325,7,87.886314,33.105034,54.100327,61.10794,88.43457,21
325,8,57.79992,29.343712,24.945347,31.991135,51.281796,21
325,9,55.055733,23.915892,31.31063,38.61041,57.462982,21
325,10,80.39866,24.516949,55.478405,58.833244,77.627335,21
325,11,91.25961,42.08616,47.4152,61.803574,83.30733,21
325,12,147.12175,39.73255,96.588715,106.042984,154.8506,21
326,1,302.37283,71.6942,207.56686,250.58556,292.89807,21
326,2,290.4235,55.07712,201.96815,245.41254,290.61588,21
326,3,343.54868,43.721897,306.52765,317.40594,345.37952,21
326,4,298.91736,44.63,250.29182,268.9179,298.41116,21
326,5,241.30403,50.321228,182.721,199.83232,243.737,21
326,6,142.79532,42.353783,108.78849,111.60031,136.99812,21
326,7,88.105446,32.830788,58.31255,65.66726,81.47313,21
326,8,78.04901,31.306677,45.376835,58.45807,71.384415,21
326,9,84.46056,35.699734,42.53052,63.628468,78.65622,21
326,10,105.577835,38.86376,64.072,80.32583,91.19655,21
326,11,135.69493,49.173683,74.771576,105.301384,133.02408,21
326,12,186.06891,47.167976,115.01502,144.6342,193.54173,21
327,1,309.3996,59.98841,223.97137,273.3919,300.5994,21
327,2,291.1969,44.334473,229.78459,244.12459,303.8516,21
327,3,347.35358,32.27721,317.58838,325.1837,346.3111,21
327,4,307.08554,35.195763,257.23953,277.19943,305.48993,21
327,5,223.61058,60.627716,162.0422,166.78148,217.4902,21
327,6,96.58929,37.077988,63.602036,70.88499,85.67876,21
327,7,61.2617,31.735832,30.704918,36.374096,57.749523,21
327,8,73.46064,33.215694,34.43753,47.481388,62.39066,21
327,9,101.28012,31.887596,75.28954,78.01852,94.816475,21
327,10,130.16414,42.035263,83.3009,96.466255,127.58324,21
327,11,173.26321,53.046894,111.82873,128.66698,180.40932,21
327,12,224.76784,53.58858,160.83833,162.0905,229.7191,21
328,1,283.33786,68.57996,186.53543,230.96706,267.7682,21
328,2,240.41441,76.41103,147.33775,177.57141,253.17949,21
328,3,313.55182,51.30507,256.24127,269.77536,315.39767,21
328,4,319.48477,43.117996,273.131,274.55286,311.4958,21
328,5,288.2825,60.307037,214.46892,227.40952,297.99637,21
328,6,191.55228,46.870995,148.33208,157.73354,188.38887,21
328,7,140.90033,34.638866,96.30321,115.52613,143.98407,21
328,8,130.59462,32.860268,95.10445,108.7098,131.45117,21
328,9,146.12527,42.615795,93.3082,102.578705,153.41145,21
328,10,181.99458,30.289454,147.11958,152.47945,179.39445,21
328,11,207.30505,39.509228,157.88225,171.99472,210.50893,21
328,12,243.05241,44.25486,200.7079,208.59459,239.14864,21
329,1,298.73248,56.960827,240.77507,261.5334,296.93906,21
329,2,281.00894,59.105644,207.02847,233.97672,288.0046,21
329,3,319.8932,46.920124,273.69403,281.38626,314.92468,21
329,4,289.15027,40.497402,244.00899,263.82803,283.41495,21
329,5,246.39102,47.811382,197.40198,213.15685,251.39418,21
329,6,144.30261,47.473595,95.330864,108.73652,144.33443,21
329,7,96.94489,32.6023,66.09179,78.23367,93.62017,21
329,8,87.50338,28.263508,54.138855,55.282074,89.640434,21
329,9,109.75551,27.20463,75.413795,89.54659,110.27027,21
329,10,144.45992,29.487637,114.97432,119.107864,136.3239,21
329,11,177.7407,46.998196,127.898636,148.58286,174.2056,21
329,12,266.12354,49.72897,207.87479,217.46925,267.1475,21
330,1,310.57083,50.78892,257.221,268.6517,304.98392,21
330,2,278.6145,62.204903,201.41571,253.53075,290.3512,21
330,3,332.4232,43.66464,288.57697,300.4956,329.11368,21
330,4,316.28674,42.096333,266.94705,291.01,318.14795,21
330,5,240.13533,55.046238,188.34192,197.1397,223.79059,21
330,6,146.49246,39.344925,98.57058,107.741455,152.30618,21
330,7,114.2253,34.53031,78.9834,81.834785,107.586975,21
330,8,105.896645,31.459713,56.994854,78.729454,110.904335,21
330,9,141.14241,26.714254,108.268745,114.28566,146.33649,21
330,10,183.1149,32.18323,147.08778,156.61789,172.17296,21
330,11,207.27249,33.303917,168.29834,191.31406,203.03937,21
330,12,267.6873,47.00514,200.71848,229.94804,275.48715,21
331,1,284.50623,68.48859,222.39574,228.55048,269.93283,21
331,2,254.30725,70.376595,166.72296,203.36505,245.4228,21
331,3,307.32806,58.609493,238.80653,261.67624,320.72488,21
331,4,296.22897,50.508713,228.11928,249.04684,288.9489,21
331,5,280.3405,66.53633,192.35388,241.18517,271.64594,21
331,6,187.18588,57.15528,129.44446,148.66893,182.64536,21
331,7,135.34021,35.71669,93.093544,103.65393,137.17694,21
331,8,105.21695,36.869053,68.48704,76.453735,95.62618,21
331,9,145.35384,40.039135,99.81379,106.75602,141.02922,21
331,10,183.23244,28.783937,140.41293,155.83643,184.57791,21
331,11,207.88327,45.72748,154.79713,161.41142,206.93947,21
331,12,238.42445,49.820267,188.64275,198.37552,233.10164,21
332,1,278.76813,70.853035,202.67807,211.25435,268.3435,21
332,2,242.02406,59.425247,180.43556,184.0093,247.33191,21
332,3,299.08267,45.347176,242.65887,261.11105,289.89453,21
332,4,311.00357,40.344784,268.4298,277.7446,305.50986,21
332,5,308.1133,44.890438,254.81944,263.81906,312.20358,21
332,6,227.55948,43.06098,177.30644,186.43372,224.83504,21
332,7,198.73044,37.904568,163.41551,171.93425,202.35236,21
332,8,159.79338,35.089874,115.33408,131.84718,156.82643,21
332,9,177.44958,39.55688,136.10452,140.84601,178.89024,21
332,10,181.43408,26.76175,156.69994,159.31572,172.6343,21
332,11,217.1536,42.22666,165.87648,185.44022,209.45384,21
332,12,252.0814,39.78959,217.38809,222.12712,234.48668,21
333,1,285.8973,80.94436,190.11183,213.01357,281.15952,21
333,2,289.28043,62.918327,213.76569,233.18518,278.17303,21
333,3,343.94028,45.669827,302.68057,311.2553,337.68628,21
333,4,290.26523,40.70651,249.47975,269.38284,289.3802,21
333,5,227.15053,60.448853,157.62354,193.4314,213.69418,21
333,6,145.22215,41.313824,96.0375,127.35993,140.5999,21
333,7,98.14082,38.216526,62.812366,78.47457,97.55645,21
333,8,64.64427,29.225945,34.95851,42.51768,60.13521,21
333,9,54.7765,24.140972,33.875526,39.630363,54.1225,21
333,10,87.2767,27.8971,56.31518,62.813065,78.241646,21
333,11,105.31476,45.881157,62.72631,72.66313,98.297935,21
333,12,159.74881,45.133583,105.047134,123.81301,161.43687,21
334,1,271.3169,77.17763,178.77495,202.69482,274.00623,21
334,2,281.51312,75.200806,190.59296,232.85938,255.41609,21
334,3,335.38333,49.261658,272.88412,306.6794,350.58444,21
334,4,278.78397,42.38047,223.43204,253.92328,279.29962,21
334,5,219.24666,57.11338,153.15454,180.69873,207.2844,21
334,6,137.07132,40.39685,87.67332,107.97978,132.82826,21
334,7,93.86519,36.332478,58.892845,73.99753,94.38212,21
334,8,58.852337,29.463541,26.23016,37.032738,54.8038,21
334,9,56.869244,23.540205,35.4579,40.602844,55.331135,21
334,10,79.49572,26.683586,52.666817,57.72327,74.63708,21
334,11,115.108086,48.592037,69.08091,81.7152,108.803604,21
334,12,169.0188,45.073837,121.00316,129.1769,171.3739,21
335,1,206.80789,72.31061,120.90045,135.32774,202.36743,21
335,2,244.95775,81.429504,125.38789,174.98277,258.54742,21
335,3,347.09802,75.90124,267.13574,304.17557,355.93365,21
335,4,303.31302,105.39689,198.50015,216.41226,274.35437,21
335,5,176.24197,106.777214,88.78265,118.98302,143.10164,21
335,6,47.412323,31.221605,16.176554,17.110167,38.324886,21
335,7,24.036009,19.443766,10.173284,10.919027,16.31575,21
335,8,6.0558124,5.690243,0.9363264,1.590256,3.105842,21
335,9,10.300495,6.16753,5.1012697,5.408619,8.690572,21
335,10,18.707895,10.665662,7.9966984,9.99957,16.839672,21
335,11,36.998672,18.817356,16.70427,17.685997,36.255013,21
335,12,94.392204,41.759457,35.961113,50.62717,94.12701,21
336,1,210.38174,75.001144,132.71172,156.91785,196.71791,21
336,2,231.33047,70.21516,132.12141,154.14735,234.6657,21
336,3,316.8033,75.696,216.28513,238.40495,317.61313,21
336,4,295.7106,96.87974,182.54802,212.71408,301.20508,21
336,5,192.85818,106.76026,89.00885,125.8092,159.32861,21
336,6,72.08175,39.123676,19.891054,43.086025,78.20464,21
336,7,35.57773,30.66851,11.603745,14.29799,25.053135,21
336,8,6.727701,7.154635,0.09503259,0.39894775,4.8496284,21
336,9,12.349759,6.5468984,6.5428543,7.011336,9.555343,21
336,10,13.782689,10.621526,4.278239,6.2526636,12.586952,21
336,11,27.07368,16.614008,10.842882,12.446481,21.879126,21
336,12,79.57171,38.71278,40.553894,46.478428,78.25588,21
337,1,287.58167,70.258194,207.54393,221.46785,290.36685,21
337,2,320.4077,63.938507,250.11787,271.98578,318.61142,21
337,3,376.0639,90.35427,252.51137,282.6634,386.90808,21
337,4,304.23776,71.31885,222.81693,239.83379,310.38934,21
337,5,222.94362,88.01532,115.67803,157.57878,211.65807,21
337,6,69.13023,35.095425,35.310593,45.17685,61.449722,21
337,7,38.535942,24.886803,13.341229,19.68235,33.93552,21
337,8,38.217194,19.13828,16.836555,21.083988,34.089066,21
337,9,34.78847,14.708296,19.58128,22.52218,33.76691,21
337,10,57.407272,23.759804,26.24026,36.112732,56.47943,21
337,11,95.007484,39.29688,62.188324,69.180504,82.12032,21
337,12,205.14111,48.26945,148.17897,174.73045,199.56042,21
338,1,296.6567,68.808876,226.85521,238.9743,295.09995,21
338,2,334.93307,74.69709,250.50662,282.8795,326.56598,21
338,3,407.97104,96.89667,279.8903,301.8139,428.84512,21
338,4,322.0964,97.22628,217.54796,242.4264,329.16492,21
338,5,245.00053,98.52332,128.95717,165.02423,232.92122,21
338,6,73.073006,35.053555,33.210793,45.810333,63.811764,21
338,7,38.163155,24.734138,14.351141,19.419615,33.835934,21
338,8,35.600296,17.700956,13.764082,19.622059,30.102404,21
338,9,31.35015,15.122966,16.30346,19.177761,29.711712,21
338,10,51.440617,22.41795,24.382607,28.6078,48.51667,21
338,11,96.30617,51.103207,48.6586,51.871403,77.250084,21
338,12,205.74863,51.159595,141.7532,165.90224,200.8052,21
339,1,261.68207,73.52687,188.68463,204.96428,247.03038,21
339,2,272.15695,39.059647,204.74963,242.87283,277.29984,21
339,3,325.22974,49.311634,282.1289,289.50632,320.88354,21
339,4,285.32153,39.795074,246.55304,256.13184,273.4778,21
339,5,234.01859,57.516117,178.8312,189.90948,234.32034,21
339,6,146.71664,42.427006,95.51762,95.92681,151.72612,21
339,7,100.41975,34.556934,68.15159,81.222725,97.64413,21
339,8,78.81052,28.61038,47.73059,54.15052,76.280426,21
339,9,89.27032,34.060314,58.327503,61.515343,85.054306,21
339,10,123.691536,33.345272,95.21864,110.20735,116.81697,21
339,11,151.25073,52.429356,83.518585,127.105034,137.45993,21
339,12,230.81773,54.955585,163.43327,169.68405,227.04536,21
340,1,281.6608,82.75423,188.17432,219.58488,282.94766,21
340,2,288.49362,54.53231,216.90947,244.28482,297.81393,21
340,3,341.30756,45.51404,297.0087,302.73996,346.92325,21
340,4,297.2859,40.42203,266.16843,272.72772,290.98053,21
340,5,231.5217,50.379707,169.44792,193.51212,241.81313,21
340,6,139.42068,39.153667,95.94136,123.12692,138.80922,21
340,7,100.943886,35.2882,65.91631,78.62889,94.94165,21
340,8,80.415955,34.879463,42.648235,49.748604,71.89288,21
340,9,74.4682,30.954542,43.112316,50.782913,71.71425,21
340,10,90.89552,26.928633,60.895885,69.541534,88.41537,21
340,11,146.00017,58.952877,83.55044,107.83351,139.26726,21
340,12,183.14424,49.4759,120.60317,148.2286,177.4536,21
341,1,283.15823,71.80068,188.70312,228.42601,283.24854,21
341,2,301.04947,71.71372,218.65648,227.14474,303.21188,21
341,3,336.53882,82.08352,243.81549,252.09628,336.89978,21
341,4,276.85364,64.38558,224.70158,232.32709,267.0819,21
341,5,185.14444,70.70808,115.98764,127.08953,176.27217,21
341,6,72.35823,38.422417,38.35563,46.51017,60.565,21
341,7,40.40799,21.372885,21.69605,23.248863,35.74322,21
341,8,40.112812,16.917803,21.986492,25.57852,36.056007,21
341,9,43.134533,16.868166,26.97427,28.707405,38.478584,21
341,10,73.10494,24.308594,46.06351,56.827538,70.98295,21
341,11,112.92085,36.67199,73.64767,74.11209,112.58805,21
341,12,213.97147,50.659256,152.3135,172.24768,211.2618,21
342,1,237.85556,72.49882,129.85028,167.6758,243.93893,21
