bidx,start,end,duration_days,start_year,end_year,crosses_new_year,deficit_mm,mean_intensity,max_intensity,peak_date,severe_days,wet_days_absorbed,min_p30_mm,duration_class,severity,severe_day_share
849,2024-05-12,2024-05-31,20,2024,2024,False,5.420212745666504,0.800199031829834,0.9953698515892028,2024-05-13,20,0,0.068004086613655,short 15-29 d,severe,1.0
849,2024-12-14,2024-12-28,15,2024,2024,False,15.257537841796877,0.1751875281333923,0.3514908254146576,2024-12-23,11,0,114.00630950927734,short 15-29 d,severe,0.733
849,2025-02-19,2025-03-25,35,2025,2025,False,66.70001983642578,0.5784524083137512,0.943833589553833,2025-03-18,25,0,5.356125354766846,moderate 30-59 d,severe,0.714
850,2019-01-01,2019-02-08,39,2019,2019,False,34.45523834228516,0.2535631954669952,0.4014209806919098,2019-01-08,17,0,47.789825439453125,moderate 30-59 d,moderate,0.436
850,2020-11-30,2021-01-12,44,2020,2021,True,31.6886043548584,0.1502947360277176,0.4119766056537628,2020-12-03,19,5,74.1260986328125,moderate 30-59 d,moderate,0.432
850,2021-05-07,2021-05-23,17,2021,2021,False,3.5418620109558105,0.7096053957939148,0.8160168528556824,2021-05-09,17,0,1.9511610269546509,short 15-29 d,severe,1.0
850,2022-03-18,2022-05-19,63,2022,2022,False,38.59017562866211,0.3138205409049988,0.9223701357841492,2022-04-04,32,12,3.931707382202149,long 60-119 d,severe,0.508
850,2023-02-25,2023-05-23,88,2023,2023,False,61.81727600097656,0.1733309626579284,0.918815016746521,2023-05-21,45,28,0.4692250788211822,long 60-119 d,severe,0.511
850,2023-11-27,2023-12-31,35,2023,2023,False,56.44169235229492,0.3486374318599701,0.619199812412262,2023-12-03,30,0,48.00358581542969,moderate 30-59 d,severe,0.857
850,2024-05-04,2024-05-23,20,2024,2024,False,4.018361568450928,0.6733224987983704,0.9893707036972046,2024-05-15,18,0,0.0863363742828369,short 15-29 d,severe,0.9
850,2025-02-21,2025-03-21,29,2025,2025,False,44.7913932800293,0.6718247532844543,0.9412881731987,2025-03-13,23,0,4.14204216003418,short 15-29 d,severe,0.793
850,2025-11-14,2025-12-08,25,2025,2025,False,11.095317840576172,0.1315589547157287,0.3022058308124542,2025-11-22,2,2,63.12288284301758,short 15-29 d,mild,0.08
851,2019-01-19,2019-03-01,42,2019,2019,False,45.92234420776367,0.1758420169353485,0.3658041954040527,2019-02-12,28,4,114.22774505615234,moderate 30-59 d,severe,0.667
851,2019-06-07,2019-07-20,44,2019,2019,False,3.658308506011963,0.2276493906974792,0.87030029296875,2019-07-20,16,7,0.8893529772758484,moderate 30-59 d,moderate,0.364
851,2019-09-25,2019-10-19,25,2019,2019,False,2.8076283931732178,0.0690431520342826,0.172456294298172,2019-10-13,0,3,27.1914119720459,short 15-29 d,mild,0.0
851,2020-01-06,2020-02-19,45,2020,2020,False,20.55212783813477,0.0629744455218315,0.2162391692399978,2020-02-01,13,10,141.6859130859375,moderate 30-59 d,moderate,0.289
851,2020-03-05,2020-08-09,158,2020,2020,False,74.99134063720703,0.0676345899701118,0.6498912572860718,2020-03-25,55,63,3.229519844055176,extreme 120+ d,moderate,0.348
851,2020-09-01,2021-01-14,136,2020,2021,True,102.51356506347656,0.3398487865924835,0.959135115146637,2020-09-19,105,1,0.9318342804908752,extreme 120+ d,severe,0.772
851,2021-02-15,2021-03-04,18,2021,2021,False,8.20361614227295,0.078990139067173,0.1766546070575714,2021-03-02,6,0,139.79232788085938,short 15-29 d,moderate,0.333
851,2021-05-06,2021-06-06,32,2021,2021,False,10.72995376586914,0.2573393583297729,0.4600670337677002,2021-05-20,18,1,18.270601272583008,moderate 30-59 d,severe,0.562
851,2021-07-11,2021-08-26,47,2021,2021,False,5.1416215896606445,0.6554498672485352,0.8779805302619934,2021-07-11,25,13,0.914740264415741,moderate 30-59 d,severe,0.532
851,2021-10-09,2021-10-28,20,2021,2021,False,6.25699520111084,0.1632803082466125,0.2950849831104278,2021-10-15,3,0,36.87041091918945,short 15-29 d,mild,0.15
851,2022-04-29,2022-06-09,42,2022,2022,False,28.229381561279297,0.5416502952575684,0.8478944301605225,2022-05-25,41,0,4.805846214294434,moderate 30-59 d,severe,0.976
851,2022-07-10,2022-08-06,28,2022,2022,False,2.2659144401550293,0.3697350323200226,0.618514358997345,2022-07-18,18,1,2.668572425842285,short 15-29 d,severe,0.643
851,2022-11-04,2023-01-09,67,2022,2023,True,83.6048812866211,0.2871321737766266,0.6439799666404724,2022-11-20,52,10,39.024662017822266,long 60-119 d,severe,0.776
851,2023-07-02,2023-08-09,39,2023,2023,False,5.058577060699463,0.6113662123680115,0.9007850885391236,2023-07-28,37,0,0.6226229071617126,moderate 30-59 d,severe,0.949
851,2023-10-08,2024-03-25,170,2023,2024,True,181.81982421875,0.264773964881897,0.7209962606430054,2023-11-18,114,33,23.761032104492188,extreme 120+ d,severe,0.671
851,2024-05-17,2024-11-01,169,2024,2024,False,35.246341705322266,0.464040994644165,0.8675274848937988,2024-07-24,102,13,0.8737892508506775,extreme 120+ d,severe,0.604
851,2025-09-03,2025-11-01,60,2025,2025,False,15.849583625793455,0.2151233702898025,0.4132229685783386,2025-09-13,23,6,7.694783687591553,long 60-119 d,moderate,0.383
852,2019-01-18,2019-02-18,32,2019,2019,False,41.588497161865234,0.2175080478191375,0.3102445006370544,2019-02-07,31,0,125.3614730834961,moderate 30-59 d,severe,0.969
852,2019-06-03,2019-07-20,48,2019,2019,False,5.5117363929748535,0.2531070411205292,0.9645813703536988,2019-07-20,23,9,0.2889140844345093,moderate 30-59 d,moderate,0.479
852,2020-01-20,2020-02-05,17,2020,2020,False,9.755617141723633,0.096916377544403,0.1726683676242828,2020-01-31,10,0,148.04893493652344,short 15-29 d,severe,0.588
852,2020-03-05,2020-05-12,69,2020,2020,False,62.66458511352539,0.1504503786563873,0.6270623803138733,2020-03-23,30,19,45.68265151977539,long 60-119 d,moderate,0.435
852,2020-07-14,2020-08-03,21,2020,2020,False,1.0716561079025269,0.1867547482252121,0.3059849739074707,2020-07-15,8,2,5.767301559448242,short 15-29 d,moderate,0.381
852,2020-09-02,2021-01-13,134,2020,2021,True,76.17811584472656,0.2948077619075775,0.9763458371162416,2020-09-19,97,15,0.5271728038787842,extreme 120+ d,severe,0.724
852,2021-02-15,2021-03-06,20,2021,2021,False,16.335607528686523,0.1392606198787689,0.2793968319892883,2021-03-01,13,0,124.93032836914062,short 15-29 d,severe,0.65
852,2021-05-08,2021-05-30,23,2021,2021,False,5.953457832336426,0.1834833323955536,0.3736307024955749,2021-05-20,6,2,22.710702896118164,short 15-29 d,moderate,0.261
852,2021-07-11,2021-08-25,46,2021,2021,False,5.215539455413818,0.4615354835987091,0.8306392431259155,2021-07-12,20,0,1.4126979112625122,moderate 30-59 d,moderate,0.435
852,2022-04-29,2022-06-09,42,2022,2022,False,24.240211486816406,0.4681317806243896,0.745936930179596,2022-05-25,39,0,7.543463706970215,moderate 30-59 d,severe,0.929
852,2022-07-10,2022-08-05,27,2022,2022,False,2.575756788253784,0.3631182014942169,0.554825484752655,2022-07-18,17,0,3.667916774749756,short 15-29 d,severe,0.63
852,2022-11-05,2022-12-27,53,2022,2022,False,67.44509887695312,0.3234975337982178,0.6567679643630981,2022-11-20,52,0,37.389591217041016,moderate 30-59 d,severe,0.981
852,2023-07-04,2023-08-11,39,2023,2023,False,5.493449687957764,0.5444716811180115,0.6415886878967285,2023-07-16,33,0,2.974173784255981,moderate 30-59 d,severe,0.846
852,2023-10-07,2024-03-25,171,2023,2024,True,158.84075927734375,0.2360973209142685,0.6710155010223389,2023-11-18,116,25,24.638946533203125,extreme 120+ d,severe,0.678
852,2024-05-28,2024-10-26,152,2024,2024,False,21.849708557128903,0.3428102731704712,0.7726273536682129,2024-07-24,63,7,1.801823973655701,extreme 120+ d,moderate,0.414
852,2025-09-03,2025-10-25,53,2025,2025,False,12.69626235961914,0.2762667834758758,0.635385274887085,2025-09-10,34,3,4.032463550567627,moderate 30-59 d,severe,0.642
853,2019-01-02,2019-02-08,38,2019,2019,False,38.62578201293945,0.2639690637588501,0.5817909836769104,2019-02-04,25,0,37.57624435424805,moderate 30-59 d,severe,0.658
853,2019-10-31,2019-11-17,18,2019,2019,False,4.464745044708252,0.1180592253804206,0.272206962108612,2019-11-14,0,1,35.5407600402832,short 15-29 d,mild,0.0
853,2020-11-29,2020-12-22,24,2020,2020,False,15.703874588012695,0.1301978677511215,0.4039084017276764,2020-12-03,10,7,74.57464599609375,short 15-29 d,moderate,0.417
853,2021-01-22,2021-02-05,15,2021,2021,False,12.368337631225586,0.2473688274621963,0.364875465631485,2021-02-03,4,0,56.57527923583984,short 15-29 d,moderate,0.267
853,2021-05-03,2021-05-29,27,2021,2021,False,3.767885208129883,0.3865519165992737,0.7870800495147705,2021-05-09,12,1,2.616914749145508,short 15-29 d,moderate,0.444
853,2022-03-23,2022-05-20,59,2022,2022,False,37.299598693847656,0.3956004977226257,0.8405118584632874,2022-05-14,34,9,1.646644115447998,moderate 30-59 d,severe,0.576
853,2023-02-26,2023-04-15,49,2023,2023,False,32.907737731933594,0.3008222579956054,0.5728686451911926,2023-04-07,23,0,20.42664909362793,moderate 30-59 d,moderate,0.469
853,2023-11-26,2024-01-03,39,2023,2024,True,76.50273895263672,0.4200176298618316,0.6477355360984802,2023-12-03,34,0,44.8232536315918,moderate 30-59 d,severe,0.872
853,2024-05-02,2024-05-28,27,2024,2024,False,5.799981594085693,0.6236652135848999,0.9111757874488832,2024-05-12,21,0,0.984757363796234,short 15-29 d,severe,0.778
853,2025-02-22,2025-03-25,32,2025,2025,False,57.099609375,0.6609604954719543,0.9800003170967102,2025-03-13,25,0,1.656293272972107,moderate 30-59 d,severe,0.781
854,2019-01-02,2019-02-16,46,2019,2019,False,39.73604202270508,0.2674409747123718,0.6798912286758423,2019-02-03,20,0,26.203243255615234,moderate 30-59 d,moderate,0.435
854,2020-12-14,2021-01-11,29,2020,2021,True,15.015381813049316,0.10156911611557,0.3720774948596954,2020-12-19,5,2,97.14552307128906,short 15-29 d,mild,0.172
854,2021-05-04,2021-05-24,21,2021,2021,False,3.446234703063965,0.5230304598808289,0.763478696346283,2021-05-08,16,0,3.0263233184814453,short 15-29 d,severe,0.762
854,2022-03-17,2022-04-15,30,2022,2022,False,35.02031326293945,0.6674690246582031,0.929851531982422,2022-04-04,24,0,3.404851198196411,moderate 30-59 d,severe,0.8
854,2023-02-25,2023-04-09,44,2023,2023,False,69.32360076904297,0.7535171508789062,0.874275267124176,2023-03-10,44,0,8.873929977416992,moderate 30-59 d,severe,1.0
854,2023-11-27,2024-01-01,36,2023,2024,True,72.59876251220703,0.4148710966110229,0.7370303869247437,2023-12-04,29,0,34.702884674072266,moderate 30-59 d,severe,0.806
854,2024-05-04,2024-05-24,21,2024,2024,False,3.3614745140075684,0.5027971267700195,0.7892166376113892,2024-05-15,16,0,1.8235191106796265,short 15-29 d,severe,0.762
854,2025-02-22,2025-03-24,31,2025,2025,False,44.52953720092773,0.6255411505699158,0.979122281074524,2025-03-14,23,0,1.4530308246612549,moderate 30-59 d,severe,0.742
854,2025-11-14,2025-12-12,29,2025,2025,False,32.11104202270508,0.2945862710475921,0.4705393612384796,2025-12-05,20,0,53.632755279541016,short 15-29 d,severe,0.69
855,2019-01-26,2019-02-16,22,2019,2019,False,15.066239356994627,0.4214133024215698,0.923805058002472,2019-02-05,13,0,3.5500235557556152,short 15-29 d,severe,0.591
855,2019-10-05,2019-10-21,17,2019,2019,False,2.8137362003326416,0.4490678310394287,0.6480487585067749,2019-10-20,11,0,5.105362415313721,short 15-29 d,severe,0.647
855,2019-11-21,2019-12-05,15,2019,2019,False,12.550603866577148,0.2901506423950195,0.60770583152771,2019-11-24,5,0,32.42411804199219,short 15-29 d,moderate,0.333
855,2020-12-14,2021-02-05,54,2020,2021,True,107.92586517333984,0.7239875197410583,0.8381879329681396,2021-02-03,51,0,7.932448387145996,moderate 30-59 d,severe,0.944
855,2021-05-03,2021-05-28,26,2021,2021,False,2.767317771911621,0.2778967916965484,0.457180917263031,2021-05-08,13,2,6.521134376525879,short 15-29 d,severe,0.5
855,2022-03-21,2022-06-02,74,2022,2022,False,25.305015563964844,0.5346775650978088,0.9474786520004272,2022-05-31,59,0,0.3041755855083465,long 60-119 d,severe,0.797
855,2023-02-24,2023-04-20,56,2023,2023,False,37.37741088867188,0.5822161436080933,0.818500280380249,2023-02-27,55,0,6.546449661254883,moderate 30-59 d,severe,0.982
855,2023-11-05,2023-12-22,48,2023,2023,False,88.41673278808594,0.620486319065094,0.8512036204338074,2023-12-18,37,0,15.777061462402344,moderate 30-59 d,severe,0.771
855,2024-05-02,2024-06-02,32,2024,2024,False,5.974911689758301,0.5277128219604492,0.8346949815750122,2024-05-04,25,0,2.301753759384156,moderate 30-59 d,severe,0.781
855,2025-02-14,2025-03-26,41,2025,2025,False,36.22917938232422,0.6671620011329651,0.8611880540847778,2025-03-13,40,0,5.662156581878662,moderate 30-59 d,severe,0.976
855,2025-10-03,2025-10-20,18,2025,2025,False,1.3706047534942627,0.2120673209428787,0.3658639788627624,2025-10-19,0,0,5.858197212219238,short 15-29 d,mild,0.0
856,2019-01-27,2019-02-16,21,2019,2019,False,16.68840789794922,0.4214924871921539,0.964420735836029,2019-02-05,12,0,2.033538818359375,short 15-29 d,severe,0.571
856,2019-11-09,2019-12-01,23,2019,2019,False,15.257146835327148,0.2626736760139465,0.5869770646095276,2019-11-24,8,2,31.29229736328125,short 15-29 d,moderate,0.348
856,2020-12-14,2021-02-05,54,2020,2021,True,94.33295440673828,0.5880410075187683,0.7390102744102478,2021-01-09,50,0,17.327354431152344,moderate 30-59 d,severe,0.926
856,2022-03-22,2022-05-19,59,2022,2022,False,18.90496826171875,0.4095415771007538,1.0,2022-05-15,34,11,0.0,moderate 30-59 d,severe,0.576
856,2023-02-24,2023-04-09,45,2023,2023,False,29.74545860290528,0.569350004196167,0.93207186460495,2023-04-07,41,0,1.713963747024536,moderate 30-59 d,severe,0.911
856,2023-11-12,2023-12-31,50,2023,2023,False,82.22627258300781,0.5164117217063904,0.8709573149681091,2023-12-18,30,0,13.666583061218262,moderate 30-59 d,severe,0.6
856,2024-05-02,2024-05-19,18,2024,2024,False,3.16109037399292,0.7446145415306091,1.0,2024-05-15,18,0,0.0,short 15-29 d,severe,1.0
856,2025-02-14,2025-03-26,41,2025,2025,False,42.79383850097656,0.7873029708862305,0.9547216892242432,2025-03-13,40,0,1.7313542366027832,moderate 30-59 d,severe,0.976
857,2019-01-27,2019-02-10,15,2019,2019,False,12.069024085998535,0.3882283568382263,0.9075494408607484,2019-02-05,10,0,5.468265056610107,short 15-29 d,severe,0.667
857,2020-12-01,2021-02-05,67,2020,2021,True,97.23136901855467,0.4531996846199035,0.7361028790473938,2021-02-03,51,0,16.312759399414062,long 60-119 d,severe,0.761
857,2021-05-03,2021-05-23,21,2021,2021,False,2.217456340789795,0.3160011172294616,0.5473636388778687,2021-05-07,9,2,4.892919063568115,short 15-29 d,moderate,0.429
857,2022-03-21,2022-05-24,65,2022,2022,False,24.83633804321289,0.3584243953227997,0.9552108645439148,2022-04-04,35,18,0.7754635214805603,long 60-119 d,severe,0.538
857,2023-02-21,2023-04-09,48,2023,2023,False,43.9226188659668,0.6577674746513367,0.9080085158348083,2023-02-26,45,0,4.143762111663818,moderate 30-59 d,severe,0.938
857,2023-11-05,2023-12-22,48,2023,2023,False,80.97261810302734,0.5111597180366516,0.7833611965179443,2023-12-18,34,1,25.78540229797364,moderate 30-59 d,severe,0.708
857,2024-05-02,2024-05-24,23,2024,2024,False,4.880119800567627,0.7115167379379272,0.9342355728149414,2024-05-15,22,0,0.5295596122741699,short 15-29 d,severe,0.957
857,2025-02-14,2025-03-25,40,2025,2025,False,44.088478088378906,0.7280973196029663,0.938011884689331,2025-03-13,40,0,2.818361759185791,moderate 30-59 d,severe,1.0
857,2025-10-01,2025-10-20,20,2025,2025,False,2.799556970596313,0.3711904287338257,0.7614647746086121,2025-10-20,5,0,3.767719268798828,short 15-29 d,moderate,0.25
858,2019-01-28,2019-02-16,20,2019,2019,False,14.576004981994627,0.4244718551635742,0.9660738110542296,2019-02-05,11,0,1.7469624280929563,short 15-29 d,severe,0.55
858,2020-05-08,2020-05-24,17,2020,2020,False,2.642346143722534,0.6329940557479858,0.9164151549339294,2020-05-15,12,0,0.610051691532135,short 15-29 d,severe,0.706
858,2020-12-01,2021-02-05,67,2020,2021,True,97.56570434570312,0.4503897726535797,0.6995284557342529,2021-01-09,52,2,19.683815002441406,long 60-119 d,severe,0.776
858,2022-03-21,2022-05-24,65,2022,2022,False,25.94343376159668,0.3438903093338012,0.9735451340675354,2022-05-16,34,17,0.1865007281303405,long 60-119 d,severe,0.523
858,2023-02-21,2023-04-09,48,2023,2023,False,42.09858322143555,0.6298606991767883,0.8758166432380676,2023-03-06,44,0,4.945006847381592,moderate 30-59 d,severe,0.917
858,2023-11-12,2023-12-28,47,2023,2023,False,81.53366088867188,0.4874177873134613,0.8223777413368225,2023-12-18,30,0,21.729930877685547,moderate 30-59 d,severe,0.638
858,2024-05-02,2024-05-24,23,2024,2024,False,4.113237857818604,0.644758939743042,0.8401938080787659,2024-05-15,23,0,1.1663600206375122,short 15-29 d,severe,1.0
858,2025-02-14,2025-03-25,40,2025,2025,False,45.75730895996094,0.791276752948761,0.9578001499176024,2025-03-18,40,0,1.9578218460083008,moderate 30-59 d,severe,1.0
858,2025-10-05,2025-10-20,16,2025,2025,False,1.5649118423461914,0.3726442456245422,0.4474842846393585,2025-10-19,0,0,3.462393522262573,short 15-29 d,mild,0.0
858,2025-11-20,2025-12-06,17,2025,2025,False,4.666653156280518,0.08865687251091,0.2335035651922226,2025-11-22,0,2,60.70487976074219,short 15-29 d,mild,0.0
859,2019-01-27,2019-02-16,21,2019,2019,False,18.83506393432617,0.3983756601810455,0.8687196969985962,2019-02-05,10,0,8.720880508422852,short 15-29 d,moderate,0.476
859,2020-12-15,2021-02-05,53,2020,2021,True,57.283599853515625,0.3050839304924011,0.5642581582069397,2021-02-03,46,0,30.07475852966309,moderate 30-59 d,severe,0.868
859,2022-03-20,2022-04-15,27,2022,2022,False,26.823650360107425,0.7329303622245789,0.9889496564865112,2022-04-05,25,0,0.4211596250534057,short 15-29 d,severe,0.926
859,2023-02-20,2023-04-09,49,2023,2023,False,60.86660385131836,0.7189875245094299,0.9034383893013,2023-03-07,45,0,5.532680511474609,moderate 30-59 d,severe,0.918
859,2023-11-26,2023-12-23,28,2023,2023,False,68.94448852539062,0.573162853717804,0.7795190811157227,2023-12-18,24,0,30.87431526184082,short 15-29 d,severe,0.857
859,2024-05-02,2024-05-21,20,2024,2024,False,3.832141876220703,0.6676013469696045,0.9582202434539796,2024-05-15,20,0,0.3049814701080322,short 15-29 d,severe,1.0
859,2025-02-14,2025-03-25,40,2025,2025,False,53.14107131958008,0.704727292060852,0.9819907546043396,2025-03-14,39,0,1.025659680366516,moderate 30-59 d,severe,0.975
859,2025-11-13,2025-12-09,27,2025,2025,False,25.38965034484864,0.2790964841842651,0.4512709975242615,2025-11-22,15,0,48.09022521972656,short 15-29 d,severe,0.556
860,2019-01-02,2019-02-16,46,2019,2019,False,45.52303314208984,0.3026309907436371,0.818369448184967,2019-02-04,19,0,15.270343780517578,moderate 30-59 d,moderate,0.413
860,2020-05-08,2020-05-23,16,2020,2020,False,1.4530951976776123,0.2186133414506912,0.5295600295066833,2020-05-15,7,1,6.26529598236084,short 15-29 d,moderate,0.438
860,2020-12-16,2021-01-09,25,2020,2021,True,20.98204040527344,0.1623304486274719,0.3964006602764129,2020-12-19,4,0,91.68508911132812,short 15-29 d,mild,0.16
860,2021-01-22,2021-02-05,15,2021,2021,False,3.340384006500244,0.0656246915459632,0.1946166008710861,2021-02-03,0,2,68.47447204589844,short 15-29 d,mild,0.0
860,2022-03-18,2022-04-16,30,2022,2022,False,34.81463623046875,0.6598635911941528,0.9564575552940368,2022-04-05,26,0,2.124704360961914,moderate 30-59 d,severe,0.867
860,2022-05-15,2022-06-07,24,2022,2022,False,1.183822512626648,0.153217002749443,0.4768139123916626,2022-05-16,5,3,3.245211601257324,short 15-29 d,moderate,0.208
860,2023-02-24,2023-04-09,45,2023,2023,False,66.4590835571289,0.6911062598228455,0.7876821160316467,2023-03-21,43,0,12.185044288635254,moderate 30-59 d,severe,0.956
860,2023-11-27,2024-01-02,37,2023,2024,True,81.09676361083984,0.4681015908718109,0.6785041093826294,2023-12-17,30,0,44.52322006225586,moderate 30-59 d,severe,0.811
860,2024-05-02,2024-06-06,36,2024,2024,False,5.655117988586426,0.3187659084796905,0.7107180953025818,2024-05-15,23,5,3.852642297744751,moderate 30-59 d,severe,0.639
860,2025-02-21,2025-03-25,33,2025,2025,False,45.978004455566406,0.6003437042236328,0.9577892422676086,2025-03-15,25,0,2.921412944793701,moderate 30-59 d,severe,0.758
860,2025-11-13,2025-12-09,27,2025,2025,False,16.593278884887695,0.1767298132181167,0.2723212838172912,2025-11-22,0,0,61.96244812011719,short 15-29 d,mild,0.0
861,2019-01-27,2019-02-16,21,2019,2019,False,13.919838905334473,0.4065682590007782,0.9134250283241272,2019-02-05,11,0,4.088453769683838,short 15-29 d,severe,0.524
861,2019-10-05,2019-10-20,16,2019,2019,False,2.222383499145508,0.4978238642215729,0.7649750709533691,2019-10-20,9,0,2.60079288482666,short 15-29 d,severe,0.562
861,2019-11-09,2019-12-01,23,2019,2019,False,14.843798637390137,0.2626766264438629,0.6228237152099609,2019-11-24,8,2,28.667802810668945,short 15-29 d,moderate,0.348
861,2020-12-14,2021-02-05,54,2020,2021,True,93.3313980102539,0.6383353471755981,0.7753472924232483,2021-02-03,50,0,11.05609130859375,moderate 30-59 d,severe,0.926
861,2022-03-22,2022-05-31,71,2022,2022,False,15.94355010986328,0.4352260529994964,0.914708375930786,2022-05-31,48,2,0.4478688836097717,long 60-119 d,severe,0.676
861,2023-02-23,2023-04-09,46,2023,2023,False,27.523740768432617,0.5400289297103882,0.8501484394073486,2023-02-26,44,0,5.563742637634277,moderate 30-59 d,severe,0.957
861,2023-11-11,2023-12-29,49,2023,2023,False,74.006103515625,0.4946234226226806,0.8634418845176697,2023-12-18,29,0,14.111295700073242,moderate 30-59 d,severe,0.592
861,2024-05-02,2024-05-31,30,2024,2024,False,5.409133434295654,0.5513346195220947,0.8084511756896973,2024-05-02,22,0,2.608473300933838,moderate 30-59 d,severe,0.733
861,2025-02-14,2025-03-25,40,2025,2025,False,36.006256103515625,0.7452585101127625,0.914620578289032,2025-03-12,40,0,3.0591039657592773,moderate 30-59 d,severe,1.0
861,2025-10-04,2025-10-20,17,2025,2025,False,2.0523929595947266,0.4682816863059997,0.5896252393722534,2025-10-18,14,0,3.205848932266236,short 15-29 d,severe,0.824
862,2019-01-02,2019-02-13,43,2019,2019,False,31.022117614746094,0.2510454654693603,0.7976073026657104,2019-02-05,12,0,13.611161231994627,moderate 30-59 d,moderate,0.279
862,2020-05-08,2020-05-22,15,2020,2020,False,1.3980259895324707,0.2087548673152923,0.8276321887969971,2020-05-15,3,0,2.310511350631714,short 15-29 d,moderate,0.2
862,2020-12-15,2021-02-05,53,2020,2021,True,44.05607604980469,0.2130447030067443,0.5437147617340088,2021-02-03,23,2,32.26259231567383,moderate 30-59 d,moderate,0.434
862,2021-05-20,2021-06-11,23,2021,2021,False,2.0355091094970703,0.3092819154262543,0.5558582544326782,2021-05-20,11,0,4.297209739685059,short 15-29 d,moderate,0.478
862,2022-03-21,2022-04-15,26,2022,2022,False,26.750843048095703,0.6694867610931396,0.90271657705307,2022-04-05,24,0,4.342164993286133,short 15-29 d,severe,0.923
862,2022-05-15,2022-06-11,28,2022,2022,False,3.025111198425293,0.3942706882953644,0.7098657488822937,2022-06-05,18,0,1.87068259716034,short 15-29 d,severe,0.643
862,2023-02-23,2023-04-09,46,2023,2023,False,53.4727897644043,0.6347665190696716,0.8387245535850525,2023-04-08,44,0,6.734348297119141,moderate 30-59 d,severe,0.957
862,2023-11-11,2024-01-04,55,2023,2024,True,111.79327392578124,0.4717061221599579,0.7349929213523865,2023-12-18,40,0,34.58989715576172,moderate 30-59 d,severe,0.727
862,2024-05-02,2024-06-11,41,2024,2024,False,6.977035999298096,0.3993472456932068,0.7476780414581299,2024-05-02,31,2,2.6432125568389893,moderate 30-59 d,severe,0.756
862,2025-02-14,2025-03-25,40,2025,2025,False,46.998634338378906,0.6009327173233032,0.8881005048751831,2025-03-13,38,0,6.676498889923096,moderate 30-59 d,severe,0.95
863,2020-09-22,2020-10-25,34,2020,2020,False,15.161361694335938,0.4139874279499054,0.7450421452522278,2020-10-10,17,0,7.302597522735596,moderate 30-59 d,severe,0.5
863,2020-11-28,2020-12-21,24,2020,2020,False,20.80459213256836,0.1471222937107086,0.2829122245311737,2020-12-20,16,0,128.78884887695312,short 15-29 d,severe,0.667
863,2022-03-21,2022-06-06,78,2022,2022,False,25.446983337402344,0.2325210869312286,0.7766722440719604,2022-05-13,26,16,3.610007524490357,long 60-119 d,moderate,0.333
863,2022-11-04,2022-11-22,19,2022,2022,False,11.412016868591309,0.1508826464414596,0.3089868128299713,2022-11-09,8,1,75.43370819091797,short 15-29 d,moderate,0.421
863,2023-05-20,2023-06-04,16,2023,2023,False,2.044728755950928,0.3437654376029968,0.5791807770729065,2023-05-22,4,0,5.8824076652526855,short 15-29 d,moderate,0.25
863,2023-11-06,2023-11-26,21,2023,2023,False,15.27521800994873,0.1742323637008667,0.3394915461540222,2023-11-16,11,0,82.8377914428711,short 15-29 d,severe,0.524
863,2024-05-13,2024-06-06,25,2024,2024,False,7.777781009674072,0.7109186053276062,0.8618137836456299,2024-05-19,22,0,2.264608383178711,short 15-29 d,severe,0.88
863,2024-09-19,2024-10-10,22,2024,2024,False,5.357260704040527,0.4405720829963684,0.880189061164856,2024-09-27,7,0,1.6709332466125488,short 15-29 d,moderate,0.318
864,2019-09-18,2019-10-20,33,2019,2019,False,3.3102240562438965,0.1508505493402481,0.5579854846000671,2019-09-24,1,6,4.464581489562988,moderate 30-59 d,mild,0.03
864,2020-09-20,2020-10-24,35,2020,2020,False,14.892608642578123,0.4072391092777252,0.7244997024536133,2020-10-10,19,0,6.117709159851074,moderate 30-59 d,severe,0.543
864,2020-11-30,2020-12-21,22,2020,2020,False,13.973337173461914,0.1054666340351104,0.241583302617073,2020-12-20,9,1,137.2779083251953,short 15-29 d,moderate,0.409
864,2022-03-19,2022-06-08,82,2022,2022,False,40.28303909301758,0.2712384164333343,0.8304909467697144,2022-05-13,33,13,2.374929666519165,long 60-119 d,moderate,0.402
864,2022-11-05,2022-11-22,18,2022,2022,False,5.763801574707031,0.0796932280063629,0.2502305507659912,2022-11-09,2,3,77.6133041381836,short 15-29 d,mild,0.111
864,2023-05-19,2023-06-08,21,2023,2023,False,2.1791584491729736,0.2526291906833648,0.5376893877983093,2023-05-22,4,3,2.546163320541382,short 15-29 d,mild,0.19
864,2024-05-13,2024-06-08,27,2024,2024,False,8.651473999023438,0.6985741257667542,0.8390100002288818,2024-05-19,24,0,2.6999213695526123,short 15-29 d,severe,0.889
864,2024-09-20,2024-10-10,21,2024,2024,False,4.394182205200195,0.3786193430423736,0.8126286864280701,2024-09-27,5,0,2.519362211227417,short 15-29 d,moderate,0.238
865,2019-01-03,2019-02-09,38,2019,2019,False,58.46819305419922,0.2523681223392486,0.5766940116882324,2019-02-03,31,0,72.07415771484375,moderate 30-59 d,severe,0.816
865,2019-09-21,2019-11-24,65,2019,2019,False,50.17082595825195,0.3505487442016601,0.5271165370941162,2019-10-06,40,0,6.362277507781982,long 60-119 d,severe,0.615
